CODIGO	CLAVE	DESCRIPCION	
01401421	VGL3/4800ASW	"VALV. GLOBO DE ACERO S.W. 56 K. DE 019 MM. (3/4"" 800 LBS.)"	
01401422	VGL1800ASW	"VALV. GLOBO DE ACERO S.W. 56 K. DE 025 MM. (1"" 800 LBS.)"	
01401423	VGL11/2800ASW	"VALV. GLOBO DE ACERO S.W. 56 K. DE 038 MM. (1 1/2"" 800 LBS.)"	
01401443	VGL11/2150BR	"VALV. GLOBO DE BRONCE ROSC. 10.5 K. DE 038 MM. (1 1/2"" 150 LBS.)"	
01401458	VGL11/2125BR	"VALV. GLOBO DE BRONCE ROSC. 9 K. DE 038 MM. (1 1/2"" 125 LBS.)"	
01401473	VGL10125FYBB	"VALV. GLOBO DE FIERRO Y BRONCE BRID. 9 K. DE 254 MM. (10"" 125 LBS.)"	
01401474	VGL2125FYBB	"VALV. GLOBO DE FIERRO Y BRONCE BRID. 9 K. DE 051 MM. (2"" 125 LBS.)"	
01401475	VGL21/2125FYBB	"VALV. GLOBO DE FIERRO Y BRONCE BRID. 9 K. DE 064 MM. (2 1/2"" 125 LBS.)"	
01401476	VGL3125FYBB	"VALV. GLOBO DE FIERRO Y BRONCE BRID. 9 K. DE 076 MM. (3"" 125 LBS.)"	
01401477	VGL4125FYBB	"VALV. GLOBO DE FIERRO Y BRONCE BRID. 9 K. DE 102 MM. (4"" 125 LBS.)"	
01401479	VGL6125FYBB	"VALV. GLOBO DE FIERRO Y BRONCE BRID. 9 K. DE 152 MM. (6"" 125 LBS.)"	
01401480	VGL8125FYBB	"VALV. GLOBO DE FIERRO Y BRONCE BRID. 9 K. DE 203 MM. (8"" 125 LBS.)"	
01401519	VM3/4125BR	"VALV. MACHO DE BRONCE ROSC. 9 K. DE 019 MM. (3/4"" 125 LBS.)"	
01401520	VM1125BR	"VALV. MACHO DE BRONCE ROSC. 9 K. DE 025 MM. (1"" 125 LBS.)"	
01401548	VM1175FLR	"VALV. MACHO DE FIERRO Y LUBRICADA ROSC. 12.5 K. DE 025 MM. (1"" 175 LBS.)"	
01401550	VM2175FLR	"VALV. MACHO DE FIERRO Y LUBRICADA ROSC. 12.5 K. DE 051 MM. (2"" 175 LBS.)"	
01401551	VM8150AB	"VALV. MACHO TAPON LUBRICADO BRID. 10.5 K. DE 203 MM. (8"" 150 LBS.)"	
01401570	VMA4S31TLUG	"VALV. MARIPOSA BRAY S-31 TIPO LUG DE 102 MM. (4"")"	
01401578	VMA8S31T119OP	"VALV. MARIPOSA BRAY S-31 CON OPERADOR PALANCA TRIM 119 (8"")"	
01401596	VMA10F2108	"VALV. MARIPOSA CPO. HIERRO DISCO T-316 10.5 K. DE 254 MM. GENEBRE F. 2108 (10"" 150 LBS.)"	
01401597	VMA6150A	"VALV. MARIPOSA DE ACERO 10.5 K. DE 152 MM. (6"" 150 LBS.)"	
01401609	VMA4150AI	"VALV. MARIPOSA DE A/INOX. 10.5 K. DE 102 MM. (4"" 150 LBS.)"	
01401611	VMA21/2150F	"VALV. MARIPOSA DE FIERRO 10.5 K. DE 064 MM. (2 1/2"" 150 LBS.)"	
01401623	VMA3F1000	"VALV. MARIPOSA DE FIERRO 14 K. DE 076 MM. FNW F. 1000 (3"" 200 LBS)"	
01401628	VMA8F1000	"VALV. MARIPOSA DE FIERRO 14 K. DE 203 MM. FNW F. 1000 (8"" 200 LBS))"	
01401661	VMA6F1211	"VALV. MARIPOSA CPO. HIERRO DISCO T-316 10.5 K. DE 152 MM. F. 1211 (6"" 150 LBS.)"	
01401716	VMA8F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 203 MM. (8"")"	
01401706	VMA2F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 051 MM. (2"")"	
01402122	VMA3F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 076 MM. (3"")"	
01211656	VMA4F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 102 MM. (4"")"	
01401704	VMA10F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 254 MM. (10"")"	
01401715	VMA6F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 152 MM. (6"")"	
01401710	VMA12F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 305 MM. (12"")"	
01401703	VMA6F300OE	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 152 MM. G.O. (6"")"	
01401708	VMA8F300OE	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 203 MM. G.O. (8"")"	
01401717	VMA10F300OE	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 254 MM. G.O. (10"")"	
01401721	VMA0000F705W	VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH	
01401723	VMA2F705W	"VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH DE 051 MM. (2"")"	
01401724	VMA21/2F705W	"VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH DE 064 MM. (2 1/2"")"	
01401725	VMA3F705W	"VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH DE 076 MM. (3"")"	
01401726	VMA4F705W	"VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH DE 102 MM. (4"")"	
01401727	VMA6F705W	"VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH DE 152 MM. (6"")"	
01401728	VMA8F705W	"VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH DE 203 MM. (8"")"	
01401729	VMA10F705W	"VALV. MARIPOSA VICTAULIC FIGURA 705 CON LIMIT SWITCH DE 254 MM. (10"")"	
01401733	VMA21/2F300	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 064 MM. (2 1/2"")"	
01401746	VPI3125BR	"VALV. PIE DE BRONCE ROSC. 9 K. DE 076 MM. (3"" 125 LBS.)"	
01401771	VASE1/2	"VALV. SOLENOIDE P/VALVULA AUTOMATIZADADE 013 MM. (1/2"")"	
01401781	VB3/8F220	"VALV. BOLA A/INOX. ROSC. 2 PZAS. 140 K. DE 010 MM. FNW F. 220 (3/8"" 2000 LBS.)"	
01100962	COCO1/4	"COLA DE COCHINO DE 6 MM. (1/4"")"	
01100973	MA1/421/2B	"MANOMETRO CONEXION INF. DE BRONCE 6 X 64 MM. DE CARATULA RAN. 0-7 (1/4"")"	
01100983	MP1X1/2F720	"MODULO DE PRUEBA TESTMASTER II FIGURA 720T 025 X 013 MM. Y ALIVIO C/ORIF.(1"" X 1/2"")"	
01100984	MP1X1/2FUTD	"ENSAMBLE UNIVERSAL DE PRUEBA Y DRENAJE SERIE UTD DE 025 MM. ROSC. X ROSC. (1"")"	
01100986	MP11/2X1/2F720T	"MODULO DE PRUEBA TESTMASTER II FIGURA 720T 038 X 013 MM. ROSCADO (1 1/2"" X 1/2"")"	
01101025	RORA4A6T272	"RODILLO RANURADOR DE 114 X 168 MM. ( 4"" A 6"" ) VE270FSD"	
01101028	RORA2A31/2VE26S	"RODILLO RANURADOR DE 051 X 089 MM. (2"" X 3 1/2"") VE265"	
01VACIO1	VBA5F788	"VALV. BALANCEO VICTAULIC FIGURA 788 DE 127 MM. BRID. ( 5"")"	
01101046	TE2SWE	"TEE DE ACERO P/SOLDAR ESTANDARD DE 051 MM. (2"" SW)"	
01101048	TE3SWE	"TEE DE ACERO P/SOLDAR ESTANDARD DE 076 MM. (3"" SW)"	
01101052	TE12120	"TEE DE ACERO P/SOLDAR CED. 120 DE 305 MM. (12"" CED. 120)"	
01101056	MAPD1RD9	"MANGUERA DE POLIDUCTO RD-9 DE 25 MM. ( 1"" )"	
01101069	RC4X1SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 102 X 025 MM. (4"" X 1"" SW )"	
01101070	RC6X2SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 152 X 051 MM. (6"" X 2"" SW)"	
01101071	RC6X4SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 152 X 102 MM. (6"" X 4"" SW )"	
01101072	RC8X3SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 203 X 076 MM. (8"" X 3"" SW)"	
01101073	TAC20SWE	"TAPON CAPA DE ACERO P/SOLDAR ESTANDARD DE 508 MM. (20"" SW)"	
01101074	RE2X1SWE	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 051 X 025 MM. (2"" X 1"" SW )"	
01101075	RC6X5XSE	"RED. CONCENTRICA ACERO P/SOLDAR REFORZADA DE 152 X 127 MM. (6"" X 5"" XS)"	
01101076	RE8X4SWE	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 203 X 102 MM. (8"" X 4"" SW)"	
01101077	RE3X2XSE	"RED. EXCENTRICA ACERO P/SOLDAR REFORZADA DE 076 X 051 MM. (3"" X 2"" XS)"	
01101078	RE6X4XSE	"RED. EXCENTRICA ACERO P/SOLDAR REFORZADA DE 152 X 102 MM. (6"" X 4"" XS)"	
01101080	TAC10SWE	"TAPON CAPA DE ACERO P/SOLDAR ESTANDARD DE 254 MM. (10"" SW)"	
01101081	TAC18SWE	"TAPON CAPA DE ACERO P/SOLDAR ESTANDARD DE 457 MM. (18"" SW)"	
01101095	C1245O120	"CODO DE ACERO P/SOLDAR CED. 120 DE 305 MM. X 45o ( 12"" X 45o CED. 120 )"	
01101098	WE16X14SW	"WELDOLET DE ACERO FORJADO CED. STD. DE 406 X 355 MM. ( 16"" X 14"" STD. )"	
01101100	TE21/2XSE	"TEE DE ACERO P/SOLDAR REFORZADA DE 064 MM. (2 1/2"" XS)"	
01101112	RC10X5SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 254 X 127 MM. (10"" X 5"" SW)"	
01101113	RE12X6SWE	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 305 X 152 MM. ( 12"" X 6"" SW )"	
01101114	TER4X2SWE	"TEE REDUCIDA ACERO P/SOLDAR ESTANDARD DE 102 X 051 MM. (4"" X 2"" SW)"	
01101115	TER3X2XSE	"TEE REDUCIDA ACERO P/SOLDAR REFORZADA DE 076 X 051 MM. (3"" X 2"" XS)"	
01101136	CSW690ORLE	"CODO DE ACERO P/SOLDAR ESTANDARD DE 152 MM. X 90o RL (6"" X 90o SW)"	
01101145	THDPE4RD11	"TUBO DE HDPE DE 102 MM. RD 11 (4"")"	
01101147	RC18X10SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 457 X 254 MM. (18"" X 10"" SW )"	
01101192	RE2X11/4SWE	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 051 X 032 MM. (2"" X 1 1/4"" SW)"	
01101216	C490O10AI304	"CODO A/INOX. T304 DE 102 MM. (4"" X 90o CED. 10)"	
01101258	TER3/4X1/2SWE	"TEE REDUCIDA ACERO P/SOLDAR ESTANDARD DE 019 X 013 MM. (3/4"" X 1/2"" SW)"	
01101259	TH11/2X1/23000	"THREDOLET DE ACERO FORJADO 210 KGS. DE 038 X 013 MM. ( 1 1/2"" X 1/2"" 3000 LBS. )"	
01101273	TACR3/46000LF2	"TAPON CAPA A/ALEADO ROSCADO 420 K DE 019 MM. LF2 ( 3/4"" 6000 LBS. )"	
01101274	CPSW1/23000LF2	"COPLE A/ALEADO SW 210 KGS. DE 013 MM. LF2 ( 1/2"" 3000 LBS.)"	
01101279	RB1/2X1/8150HM	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 013 X 003 MM. ( 1/2"" X 1/8"" 150 LBS. )"	
01101282	CUPT2MOD216ARM	"CUBETA PARA TRAMPA MODELO 216 ARM DE 51 MM. ( 2"" )"	
01101283	CUPTMOD813ARM	CUBETA PARA TRAMPA MODELO 813 ARM .	
01101284	C3/490O3000AI3	"CODO A/INOX. SW T-304 210 KGS. DE 019 MM. ( 3/4"" X 90o 3000 LBS.)"	
01101324	NISC11/2X31/2160G	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 038 X 089 MM. GALV. (1 1/2"" X 3 1/2"" CED.160)"	
01101325	TER11/2X3/43000SWLF2	"TEE REDUCIDA A/ALEADO SW 210 KGS. DE 038 X 019 MM. LF2 ( 1 1/2"" X 3/4"" 3000 LBS.)"	
01101332	SIAN1/4	"SIFON ACERO AL CARBON DE 13 MM. ( 1/4"" )"	
01101334	JE6EPDM	"JUNTA DE EXPANSION DE HULE EPDM TIPO ARCO SIMPLE DE 152 MM. ( 6"" 150 LBS. )"	
01101336	MAPD2RD9	"MANGUERA DE POLIDUCTO RD-9 DE 51 MM. ( 2"" )"	
01101350	THDPE3RD9	"TUBO DE HDPE DE 076 MM. RD 9 (3"")"	
01101356	NISC1X740	"NIPLE DE ACERO AL CARBON CON COSTURA DE 025 X 178 MM. (1"" X 7"" CED. 40 )"	
01101360	FIY3125FFB	"FILTRO ""Y"" DE FIERRO FUNDIDO BRID. 9 K. DE 076 MM. ( 3"" 125 LBS. )"	
01101369	FIY2250FFR	"FILTRO ""Y"" DE FIERRO FUNDIDO ROSC. 17 K. DE 051 MM. ( 2"" 250 LBS. )"	
01101408	TAC26000SWFL2	"TAPON CAPA A/ALEADO SW 420 KGS. DE 051 MM. LF2 ( 2"" 6000 LBS.)"	
01101441	TOSI4X2.5F7150	"TOMA SIAMESA BRONCE DOBLE SALIDA MOD. 6405 CROKER (4"" X 2.5)"	
01101460	NISC3/4X31/2XXS	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 019 X 089 MM.( 3/4"" X 3 1/2"" CED.XXS )"	
01211505	BWN8600CRBXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 42 K DE 203 MM. B. XS (WN 600 LBS. 8"")"	
01211527	BWN12150CRB30	"BRIDA DE ACERO CON CUELLO CARA REALZ. 10.5 K DE 305 MM. B. 30 (WN 150 LBS. 12"")"	
01211530	BWNC/O2300LF2	"BRIDA DE ACERO CON CUELLO C/ORIFICIO 21 K A350 LF2 DE 052 MM. B. 80 ( WN 300 LBS. 2"")"	
01211573	BWN8900RTJB120	"BRIDA DE ACERO CON CUELLO RTJ 63 K DE 203 MM. B. 120 ( WN 900 LBS. 8"" )"	
01211598	BWNC/O2300CRAI304	"BRIDA A/INOX. CON CUELLO C/ORIFICIO T-304 21 K DE 052 MM B. 40 (WN 300 LBS. 2"")"	
01211599	BSW3/4150CRBXXS	"BRIDA DE ACERO CAJA SOLDAR CARA REALZ. 10.5 K DE 019 MM. B. XXS (SW 150 LBS. 3/4"")"	
01211627	B6F743	"BRIDA VICTAULIC FIGURA 743 21 KGS. DE 152 MM. ( 6"" 300 LBS. )"	
01211628	TE2F29M	"TEE ROSCADA VICTAULIC FIGURA 29M DE 051 MM. ( 2"" )"	
01211629	TAC1F60	"TAPON CAPA VICTAULIC FIGURA 60 DE 025 MM. ( 1"" )"	
01211630	TE2F102	"TEE LIGERA VICTAULIC FIGURA 102 DE 051 MM. ( 2"" )"	
01211631	ACMM24V	"ACTUADOR MODULANTE MOD. EMO-TM DE 24V (2"")"	
01207504	RC4X1F52	"REDUCCION CONCENTRICA VICTAULIC FIGURA 52 DE 102 X 025 MM. ( 4"" X 1"" )"	
01207514	RC6X2F52	"REDUCCION CONCENTRICA VICTAULIC FIGURA 52 DE 152 X 051 MM. ( 6"" X 2"" )"	
01207519	RC8X2F50	"REDUCCION CONCENTRICA VICTAULIC FIGURA 50 DE 203 X 051 MM. ( 8"" X 2"" )"	
01211644	ACTUADOR	ACTUADOR MODULANTE MOD. EMO-TM DE 24V	
01211647	VB1/4F722	"VALV. BOLA VICTAULIC DE BRONCE FIGURA 722 DE 006 MM. ROSC. ( 1/4"" )"	
01211648	C290OF101	"CODO LIGERO VICTAULIC 90o FIGURA 101 DE 051 MM. ( 2"" )"	
01211649	CP12F107H	"COPLE RIGIDO VICTAULIC QUICKVIC RIGID FIGURA 107H DE 305 MM. ( 12"" )"	
01211651	TE21/2F102	"TEE LIGERA VICTAULIC FIGURA 102 DE 064 MM. ( 2 1/2"" )"	
01401709	VMA4F300OE	"VALV. MARIPOSA VICTAULIC FIGURA 300 DE 102 MM. G.O. ( 4"" )"	
01211657	TE11/2F102	"TEE LIGERA VICTAULIC FIGURA 102 DE 038 MM. ( 1 1/ 2"" )"	
01211658	TE11/4F102	"TEE LIGERA VICTAULIC FIGURA 102 DE 032 MM. ( 1 1/4"" )"	
01211659	VBA3/4FV7CP	"VALV. BALANCEO VICTAULIC DE 019 MM. ON/OFF 24 VAC ( 3/4"" ) V0067CPCFF"	
01207485	RC2X11/4F52	"REDUCCION CONCENTRICA VICTAULIC FIGURA 52 DE 051 X 032 MM. ( 2"" X 11/4"" )"	
01102257	NIAD5X6F45F	"NIPLE ADAPTADOR VICTAULIC FIG. 45 DE 127 X 152 MM. (5"" X 6"")"	
01211667	C21/290OF101	"CODO LIGERO VICTAULIC 90o FIGURA 101 DE 064 MM. ( 2 1/2"" )"	
01207498	RC3X2F50C/CP	"REDUCCION CONCENTRICA VICTAULIC FIGURA 50 CON COPLES DE 076 X 051 MM. ( 3"" X 2"" )"	
01211671	TER4X11/4F25	"TEE REDUCIDA VICTAULIC FIGURA 25 DE 102 X 032 MM. ( 4"" X 1 1/4"" )"	
01211673	C11/490OF101	"CODO LIGERO VICTAULIC 90o FIGURA 101 DE 032 MM. ( 1 1/4"" )"	
01211675	C11/290OF101	"CODO LIGERO VICTAULIC 90o FIGURA 101 DE 038 MM. ( 1 1/2"" )"	
01211678	NIAD11/2X4F40	"NIPLE ADAPTADOR VICTAULIC FIGURA 40 DE 038 X 102 MM. ( 1 1/2"" X 4"" )"	
01211679	CODI1/2F647TT	"CONECTOR DIELECTRICO VICTAULIC FIGURA 647 TT DE 013 MM. ( 1/2"" )"	
01211682	VA3/V3/4MV07CP	"VALV. 3 VIAS VICTAULIC FIGURA V07CP DE 019 MM. ( 3/4"" )"	
01211683	MANVFLEX48X1/2FAH2	"MANGUERA TRENSADA VICFLEX VICTAULIC DE 1220 MM. MOD. AH2 (1/2 X 48"") C/COPLE"	
01211686	MANVFLEX48FAH1	"MANGUERA TRENZADA VICFLEX VICTAULIC DE 1220 MM. MOD AH1 ( 48"" )"	
01211687	SOPVFLEX48FAB2	"SOPORTE PARA VICFLEX VICTAULIC DE 1.220 MM. MOD. AB2 (48"")"	
01211688	SOPVFLEX48FAB4	"SOPORTE PARA VICFLEX VICTAULIC DE 1.220 MM. MOD. AB4 (48"")"	
01207496	RC3X21/2F50C/CP	"REDUCCION CONCENTRICA VICTAULIC FIGURA 50 CON COPLES DE 076 X 064 MM. ( 3"" X 2 1/2"" )"	
01211699	TER21/2X11/4F25	"TEE REDUCIDA VICTAULIC FIGURA 25 DE 064 X 032 MM. ( 2 1/2"" X 1 1/4"" )"	
01211703	MANVFLEX48X3/4FAH1	"MANGUERA TRENZADA VICFLEX VICTAULIC DE 1220 X 019 MM. MOD AH1 (48"" X 3/4"")"	
01211704	MANVFLEX48X3/4FAH2	"MANGUERA TRENZADA VICFLEX VICTAULIC DE 1220 X 019 MM. MOD AH2 (48"" X 3/4"")"	
01301843	TCC440RA	"TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. RAN. ( 4"" CED. 40 )"	
01301848	TCC280TM	"COD. ART. R03090001 TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 05.5 MM (2"" CED. 80)"	
01301850	TCC440GRA	"TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. GALV. RAN. ( 4"" CED. 40 )"	
01301863	TSC11/2XXSTM	"TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE DE 1 1/2"" ( CED. XXS)"	
01401783	EMFX3600	"EMPAQUE FLEXITALIC DE 42 KGS. DE 76 MM. ( 3"" 600 LBS. )"	
01401788	VRP3/4HOR	"VALV. REGULADORA DE PRESION ROSC. DE 019 MM. ( 3/4"" )"	
01401803	VCH41500RTJ	"VALV. CHECK DE ACERO BRID. 105 K. DE 102 MM. RTJ ( 4"" 1500 LBS. )"	
01401804	VCH61500RTJ	"VALV. CHECK DE ACERO BRID. 105 K. DE 152 MM. RTJ ( 6"" 1500 LBS. )"	
01401805	VGL41500RTJ	"VALV. GLOBO DE ACERO BRID. 105 K. DE 102 MM. RTJ ( 4"" 1500 LBS. )"	
01101484	TE6SWE	"TEE DE ACERO P/SOLDAR ESTANDARD DE 152 MM. (6"" SW)"	
01101485	TE4SWE	"TEE DE ACERO P/SOLDAR ESTANDARD DE 102 MM. (4"" SW)"	
01101488	TE10120	"TEE DE ACERO P/SOLDAR CED. 120 DE 254 MM. (10"" CED. 120)"	
01101490	SIAN1/4	"SIFON DE ACERO AL CARBON DE 6 MM. ( 1/4"" CED. 40 )"	
01101502	RE10X480	"RED. EXCENTRICA ACERO P/SOLDAR CED. 80 DE 254 X 102 MM. ( 10"" X 4"" CED. 80 )"	
01101507	RC6X3SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 152 X 076 MM. (6"" X 3"" SW)"	
01101508	RC6X5SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 152 X 127 MM. (6"" X 5"" SW)"	
01101509	RC8X4SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 203 X 102 MM. (8"" X 4"" SW)"	
01101510	TAC24SWE	"TAPON CAPA DE ACERO P/SOLDAR ESTANDARD DE 610 MM. ( 24"" SW)"	
01101511	RC3X1XSE	"RED. CONCENTRICA ACERO P/SOLDAR REFORZADA DE 076 X 025 MM. (3"" X 1"" XS )"	
01101512	RE6X3SWE	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 152 X 076 MM. (6"" X 3"" SW)"	
01101513	RE8X6SWE	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 203 X 152 MM. (8"" X 6"" SW)"	
01101514	RE6X3XSE	"RED. EXCENTRICA ACERO P/SOLDAR REFORZADA DE 152 X 076 MM. (6"" X 3"" XS)"	
01101515	RE8X6XSE	"RED. EXCENTRICA ACERO P/SOLDAR REFORZADA DE 203 X 152 MM. (8"" X 6"" XS)"	
01101516	RC6X2XSE	"RED. CONCENTRICA ACERO P/SOLDAR REFORZADA DE 152 X 051 MM. (6"" X 2"" XS )"	
01101517	TAC16SWE	"TAPON CAPA DE ACERO P/SOLDAR ESTANDARD DE 406 MM. (16"" SW)"	
01101535	C1045O80E	"CODO DE ACERO P/SOLDAR CED. 80 DE 254 MM. X 45o ( 10"" X 45o CED. 80 )"	
01101536	C1645O20E	"CODO DE ACERO P/SOLDAR CED. 20 DE 406 MM. X 45o ( 16"" X 45o CED. 20 )"	
01101549	RC12X8SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 305 X 203 MM. (12"" X 8"" SW)"	
01101550	TER3X2SWE	"TEE REDUCIDA ACERO P/SOLDAR ESTANDARD DE 076 X 051 MM. (3"" X 2"" SW)"	
01101551	TER4X3SWE	"TEE REDUCIDA ACERO P/SOLDAR ESTANDARD DE 102 X 076 MM. (4"" X 3"" SW)"	
01101552	RC10X6XSE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 254 X 152 MM. (10"" X 6"" SW)"	
01101565	SK36X23000	"SOCKOLET DE ACERO FORJADO 210 KGS. DE 914.4 X 051 MM. (36"" X 2"" 3000 LBS. )"	
01101571	CSW290ORLE	"CODO DE ACERO P/SOLDAR ESTANDARD DE 051 MM. X 90o RL (2"" X 90o SW)"	
01101573	SWE3X240X80	"SWAGE EXCENTRICO ACERO AL CARBON DE 076 X 051 MM. ( 3"" X 2"" CED. 40 X 80 )"	
01101582	CSW490ORLE	"CODO DE ACERO P/SOLDAR ESTANDARD DE 102 MM. X 90o RL (4"" X 90o SW)"	
01101584	CSW390ORLE	"CODO DE ACERO P/SOLDAR ESTANDARD DE 076 MM. X 90o RL (3"" X 90o SW)"	
01101591	RE10X640X80	"RED. EXCENTRICA ACERO P/SOLDAR CED. 40 X 80 DE 254 X 152 MM. (10"" X 6"" CED. 40 X 80 )"	
01101594	SK1X3/43000	"SOCKOLET DE ACERO FORJADO 210 KGS. DE 025 X 019 MM. ( 1"" X 3/4"" 3000 LBS. )"	
01101610	CSW6180ORLE	"CODO DE ACERO P/SOLDAR ESTANDARD DE 152 MM. X 180o RL (6"" X 180o SW)"	
01101643	TACR26000LF2	"TAPON CAPA A/ALEADO ROSCADO 420 K DE 051 MM. LF2 ( 2"" 6000 LBS. )"	
01101664	TER11/2X1SWE	"TEE REDUCIDA ACERO P/SOLDAR ESTANDARD DE 038 X 025 MM. (1 1/2"" X 1"" SW )"	
01101686	NP3X1/23000SW	"NIPOLET DE ACERO FORJADO 210 KGS. DE 076 X 013 MM. SW (3"" X 1/2"" 3000 LBS.)"	
01101690	NP10X3/46000P	"NIPOLET DE ACERO FORJADO 420 KGS. DE 254 X 019 MM. PLANO (10"" X 3/4"" 6000 LBS.)"	
01101698	SK2X1/23000	"SOCKOLET DE ACERO FORJADO 210 KGS. DE 051 X 013 MM. ( 2"" X 1/2"" 3000 LBS. )"	
01301872	TCC640RA	"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM. RAN. (6"" CED. 40)"	
01301875	TSC340RA	"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. RAN. ( 3"" CED. 40 )"	
01301876	TCC340RA	"TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. RAN. ( 3"" CED. 40 )"	
01301886	TSC3/440R	"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. ROSC. ( 3/4"" CED. 40 )"	
01301895	TCCC1GLTM	"COD. ART. 311056-00 TUBO CONDUIT IMC DE 1"" CON COPLE GALV."	
01301896	TCC240GRA	"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. RAN. ( 2"" CED. 40 )"	
01301903	TSC1280X80	"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 17.5 MM. X80 (12"" CED. 80)"	
01301906	TSC21/240RA	"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. RAN. ( 21/2"" CED. 40 )"	
01301912	TSC21/2XXSTM	"COD. ART. R06070001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR B DE 2 1/2"" DE DIAMETRO CED.XXS"	
01301922	TSC340AI316TM	"COD. ART.  R89390005  TUBERIA DE ACERO INOX. SIN COSTURA ASTM-A-312 TP 316L DE 3"" CED. 40 DIAMETRO"	
01211706	RC4X21/2SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 102 X 064 MM. (4"" X 2 1/2"" SW )"	
01211707	RC4X3SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 102 X 076 MM. (4"" X 3"" SW )"	
01211708	RC1X1/2SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 025 X 013 MM. (1"" X 1/2"" SW )"	
01211709	RC1X3/4SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 025 X 019 MM. (1"" X 3/4"" SW)"	
01211710	RC11/4X1SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 032 X 025 MM. (1 1/4"" X 1"" SW )"	
01211711	RC3X21/2SWE	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 076 X 064 MM. (3"" X 2 1/2"" SW)"	
01211712	RC4X1XSE	"RED. CONCENTRICA ACERO P/SOLDAR REFORZADA DE 102 X 025 MM. ( 4"" X 1"" XS)"	
01211713	RC4X11/4XSE	"RED. CONCENTRICA ACERO P/SOLDAR REFORZADA DE 102 X 032 MM. ( 4"" X 1 1/4"" XS)"	
