 CODIGO,CLAVE,DESCRIPCION,
01629048,THDPE3RD11FM,"TUBO DE HDPE RD-11 DE 076 MM. (3"") FM",
01302528,TCC1220RJAR,"TUBO DE ACERO AL CARBON C/C DE 324 X 06.3 MM. ROJA RAN. (12"" CED-20)",
01302529,TCC34X12.7,"TUBO DE ACERO AL CARBON API5L C/C DE 914 X 12.7 MM. (34"" CED. XS)",
01302530,TSC30STD,"TUBO A/C CED-STD C/COST. DE 30"" API 5L GR.B PSL1",
01629058,T110MMPPRTBP,"TUBO PPR CLASE 16 110MM TUBOPLUS 4""",
01302531,TCC11/440RJARATM,"TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN. (2"" CED. 10)",
01302532,TCC240RJARATM,"TUBO DE ACERO AL CARBON C/COSTURA. ROJA RAN. (1"" CED. 40)",
01302533,TCC1220RARJA,"TUBO DE ACERO AL CARBON C/C ROJA RAN. DE 324 X 06.3 MM. (12"" CED. 20)",
01302534,TSC480GL,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 08.6 MM. GALV. LISO (4"" CED. 80)",
01302538,TCC640A500,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM A-500 (6"" CED-40)",
01302535,TSC240GR,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. GALV. ROSC. (2"" CED.40)",
01302536,TSC11/440GR,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. GALV. ROSC. (1 1/4"" CED. 40)",
01302537,TSC3/440GR,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. GALV. ROSC. (3/4"" CED. 40)",
01302539,TCC640AI304,"TUBO A/INOX. C/COSTURA T-304 DE 168.3 X 07.1 MM. (6"" CED. 40)",
01302540,TCC140ULFML,"TUBO DE A/C C/C DE 033.4 X 04.55 MM. (1"" CED. 40) UL FM",
01302541,TCC11/440ULFML,TUBO DE A/C C/C DE 042.2 X 03.56 MM. (1 1/4 CED. 40) UL/FM,
01302542,TCC21/210LTM,"TUBO DE A/C C/C DE 073.0 X 03.0 MM. LISO (2 1/2"" CED. 10)",
01302543,TCC230,"TUBO NEGRO CON COSTURA ESPECIAL CED-30 DE 2 1/2""",
01302544,TCC610RJARATME,"TUBO DE A/C C/C DE 168.3 X 03.4 MM. ROJA RAN. (6"" CED. 10)",
01302545,TCC810RJARATME,"TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8"" CED. 10) ",
01302546,TCC1010RARJATME,TUBO DE A/C C/C DE 273.1 X 04.70 MM. ROJA RAN. (10 CED. 10),
01302547,TCC11/240TM2,"COD. ART. R01080001 TUBO DE ACERO AL CARBON CON COSTURA CED.40 ASTM A-53 GR.A DE 1 1/2"" DE DIAM.",
01302548,TSC30X12.7,"TUBO DE ACERO AL CARBON SIN COSTURA DE 762 X 12.7 MM. (30"" CED. 20)",
01302549,TCC36X1/2,"TUBO DE ACERO AL CARBON CON COSTURA DE 36""x .500"" (36"" CED. 20)",
01511172,AD10MJXB,"ADAPTADOR PARA TUBO DE BRIDA X MJ DE 254 MM. (10"")",
01302550,THD10350,"TUBO DE HIERRO DUCTIL AWWA DE 10"" CLASE 350",
01302551,TSC1/280AI304TM,"TUBO A/INOX. S/COSTURA T-304 DE 21.3 X 3.73 MM. (1/2"" CED. 80)",
01302552,T1440PVC,"TUBO PVC HIDRAULICO CED. 40 DE 355 MM ( 14"" )",
01629081,T3PPRAZUL,"TUBO PPR CLASE  90MM TUBOPLUS  AZUL 3""",
01629083,CP3TPAZUL,"COPLE PPR 90MM TUBO PLUS AZUL 3""",
01629087,T1PPRAZUL,"TUBO PPR CLASE  32MM TUBOPLUS  AZUL 1""",
01302553,TPVC4RD14C900,"TUBO DE PVC DE 102 MM. C900 (4"" RD 14)",
01302554,TSC1240AI304,"TUBO A/INOX. T304L CED-40 DE 12"" S/COSTURA",
01629089,TPVC3/440HID,"TUBO PVC HIDRAULICO CED. 40 DE 3/4""",
01629091,DMH32MM,DADOS M.H. DE 32 MM TUBO PLUS,
01629092,DMH40MM,DADOS M.H. DE 40 MM TUBO PLUS,
01302556,TPCSAN12,"TUBO DE POLIETILENO CORRUGADO  SANITARIO  DE 305MM (12"")",
01302557,TPCSAN18,"TUBO DE POLIETILENO CORRUGADO  SANITARIO  DE 457MM (18"")",
01302558,TCC1020GR.B,"TUBO EN ACERO A/C ASTM A53-B, C/COST. (ERW) CED. 20 DE 10""",
01302559,TCC1220GR.B,"TUBO EN ACERO A/C ASTM A53-B, C/COST. (ERW) CED. 20 DE 12""",
01302560,TCC1420GR.B,"TUBO EN ACERO A/C ASTM A53-B, C/COST. (ERW) CED. 20 DE 14""",
01629098,TPPR63,TUBO DE POLIPROPILENO PLUS DE 063 MM.,
01302500,TC1/2L,"TUBO DE COBRE DE 013 MM TIPO L (1/2"")",
01121866,TCPVC180,"TUBO CPVC DE 025 MM. (1"" CED.80)",
01302561,TSC1/240AI304,"TUBO A/INOX. S/COSTURA T-304 DE 21.3 X 2.77 MM (1/2"" CED 40)",
01629111,TPVC12C5HID,"TUBO PVC HID. CLASE 5 C/A DE 315 MM ( 12"" )",
01302563,TSC640PSL2X52,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 0.71 MM. PSL2 X52 (6"" CED-40)",
01302564,TSC680PSL2X52,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. PSL2 X52 (6"" CED-80)",
01302565,TSC440PSL2X52,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 6.02 MM. PSL2 X52 (4"" CED-40)",
01302566,TCC21/210AI304,"TUBO A/INOX. T304L CED-10 DE C/COST. DE 2 1/2""",
01302567,TCC610AI304,"TUBO A/INOX. T304L CED-10 DE C/COST. DE 6""",
01302568,TCC140AI304,"TUBO A/INOX. T304L CED-40 DE C/COST. DE 1""",
01302569,TCC1/240AI304,"TUBO A/INOX. C/COSTURA T-304 DE 021.3 X 02.8 MM. (1/2"" CED. 40)",
01302570,TCC240AI304,"TUBO A/INOX. C/COSTURA T-304 DE 060.3 X 03.9 MM. (2"" CED. 40)",
01629121,DMH50MM,DADOS M.H. DE 50 MM TUBO PLUS,
01629122,DMH63MM,DADOS M.H. DE 63 MM TUBO PLUS,
01629123,DMH75MM,DADOS M.H. DE 75 MM TUBO PLUS,
01629124,DMH90MM,DADOS M.H. DE 90 MM TUBO PLUS,
01302571,TCC11/2REPVC,"TUBO CONDUIT DE 048 MM. REC. PVC (1 1/2"") DOMEX",
01629126,CP90MMTPLUS,COPLE 90MM TUBO PLUS,
01629127,CP110MMTPLUS,COPLE 110MM TUBO PLUS,
01629134,TPPR90,TUBO DE POLIPROPILENO PLUS DE 090 MM.,
01629135,TPPR110,TUBO DE POLIPROPILENO PLUS DE 110 MM.,
01629138,TPVC180HID,"TUBO DE PVC DE 025 MM. HID. (1"" CED. 80)",
01629156,CP63MMTPLUS,COPLE 63MM TUBO PLUS,
01629161,TPVC8SANIT,"TUBO DE PVC  DE 203 MM. SANIT. (8"")",
